degree_id,degree_level,degree_name,degree_type,degree_url,degree_category,degree_data_sci_flag,department_name,department_type,institution_name,institution_carnegie,institution_state,institution_city
199,masters,Applied Statistics and Analytics,Applied Statistics,https://www.cmich.edu/colleges/cgs/programs/Pages/applied-stats-and-analytics.aspx,Math,FALSE,Mathematics,Mathematics/Statistics,Central Michigan University,R2,MI,Mount Pleasant
201,masters,Master of Arts in Applied Statistics,Applied Statistics,https://catalog.emich.edu/preview_program.php?catoid=33&poid=13842&hl=Master+of+Arts+in+Applied+Statistics&returnto=search,Math,FALSE,Department of Mathematics,Mathematics/Statistics,Eastern Michigan University,R3,MI,Ypsilanti
202,masters,Business analytics specialization in the Master of Business Administration (MBA),Business Intelligence,https://catalog.emich.edu/preview_program.php?catoid=26&poid=12248&returnto=5381,Business,FALSE,College of Business; Computer Information Systems Department,Business/Management,Eastern Michigan University,R3,MI,Ypsilanti
203,masters,Master of Science in Biostatistics,Health Analytics,https://www.gvsu.edu/grad/biostats/,Bio,FALSE,Department of Statistics,Mathematics/Statistics,Grand Valley State University,M1,MI,Allendale
204,masters,M.S. - Business Analytics,Business Analytics,https://broad.msu.edu/masters/business-analytics/,Business,FALSE,Broad College of Business,Business/Management,Michigan State University,R1,MI,East Lansing
205,masters,Master of Science in Applied Statistics,Applied Statistics,https://reg.msu.edu/academicprograms/ProgramDetail.aspx?Program=3871,Math,FALSE,Department of Statistics and Probability (College of Natural Sciences),Mathematics/Statistics,Michigan State University,R1,MI,East Lansing
207,masters,MS in Applied Statistics,Applied Statistics,http://catalog.oakland.edu/preview_program.php?catoid=47&poid=8155&hl=MS+in+Applied+Statistics&returnto=search,Math,FALSE,Department of Mathematics and Statistics,Mathematics/Statistics,Oakland University,R3,MI,Rochester Hills
210,bachelors,Data Science,Data Science,https://lsa.umich.edu/stats/masters_students/mastersprograms/data-science-masters-program.html,Data,TRUE,EECS,Data Science,University of Michigan-Ann Arbor,R1,MI,Ann Arbor
212,certificate,Business Intelligence Specialization Post-Baccalaureate Certificate,Business Intelligence,https://www.capella.edu/online-degrees/certificate-business-administration/,Business,FALSE,School of Business and Technology,Business/Management,Capella University,R3,MN,Minneapolis
213,masters,MBA in Business Intelligence,Business Intelligence,https://www.capella.edu/online-degrees/mba-business-administration/,Business,FALSE,School of Business & Technology,Business/Management,Capella University,R3,MN,Minneapolis
214,masters,MS in Analytics,Data Analytics,https://www.capella.edu/online-degrees/masters-analytics/,Data,FALSE,School of Business & Technology,Business/Management,Capella University,R3,MN,Minneapolis
215,masters,M.S. Health Informatics,Health Informatics,http://www.css.edu/graduate/masters-doctoral-and-professional-programs/areas-of-study/ms-health-informatics/curriculum.html?ss=print,Health,FALSE,Health Informatics Program,Health Informatics,The College of Saint Scholastica,M1,MN,Duluth
216,masters,Business Analytics,Business Analytics,https://carlsonschool.umn.edu/degrees/master-science-in-business-analytics,Business,FALSE,Carlson School of Management,Business/Management,University of Minnesota,R1,MN,Minneapolis
217,bachelors,Retail Marketing Analytics,Business Analytics,https://lsbe.d.umn.edu/about/academic-departments/marketing/map-major-minor,Business,FALSE,Labovitz School of Business and Economics,Business/Management,University of Minnesota-Duluth,M1,MN,Duluth
219,bachelors,Data Science,Data Science,https://www.winona.edu/math-stat/data-science.asp,Data,TRUE,Department of Mathematics and Statistics,Data Science,Winona State University,M2,MN,Winona
221,certificate,Graduate Certificate in Data Science and Analytics,Data Science,https://online.missouri.edu/degreeprograms/informatics-institute/data-science-analytics/grad-cert/,Data,TRUE,Data Science and Analytics,Business/Management,Missouri University of Science & Technology,R2,MO,Rolla
223,masters,Business Intelligence and Analytics,Business Intelligence,https://www.rockhurst.edu/data-analytics,Business,FALSE,Helzburg School of Management,Business/Management,Rockhurst University,M1,MO,Kansas City
224,masters,Health Data Science,Data Science,https://catalog.slu.edu/colleges-schools/health-outcomes-research/health-data-science-ms/,Health,TRUE,Center For Outcomes Research,Data Science,Saint Louis University,R2,MO,Saint Louis
226,certificate,Graduate Certificate in Business Intelligence,Business Intelligence,http://mba.umsl.edu/certificates/bicert.html,Business,FALSE,Information Systems Department,Business/Management,University of Missouri-St Louis,R2,MO,Saint Louis
228,certificate,Certificate in Big Data Analytics,Data Analytics,http://www.umt.edu/datascience/study-big-data.php,Data,FALSE,Data Science,Data Science,University of Montana,R2,MT,Missoula
230,masters,Master of Science in Analytics,Data Analytics,https://analytics.ncsu.edu/,Data,FALSE,Institute for Advanced Analytics,Data Science,North Carolina State University at Raleigh,R1,NC,Raleigh
231,certificate,Graduate Certificate in Public Health Informatics,Health Informatics,https://sph.unc.edu/hpm/hpm-degrees-and-certificates/hpm-phi-overview/,Health,FALSE,Gillings School of Global Public Health and School of Information and Libra,Health Informatics,University of North Carolina at Chapel Hill,R1,NC,Chapel Hill
232,masters,Professional Science Master's (PSM) in Data Science and Business Analytics (DSBA),Data Science,https://dsba.uncc.edu/,Business,TRUE,The Graduate School,Business/Management,University of North Carolina at Charlotte,R2,NC,Charlotte
234,certificate,Graduate Certificate in Health Informatics,Health Informatics,https://catalog.uncc.edu/preview_program.php?catoid=26&poid=6465,Health,FALSE,"College of Computing and Informatics, College of Health and Human Service",Health Informatics,University of North Carolina at Charlotte,R2,NC,Charlotte
235,masters,M.S. in Mathematics with Concentration in Applied Statistics,Applied Statistics,https://math.uncc.edu/graduate-student-information/ms-mathematics/concentration-applied-statistics,Math,FALSE,Department of Mathematics and Statistics,Mathematics/Statistics,University of North Carolina at Charlotte,R2,NC,Charlotte
239,masters,Master of Science in Business Analytics,Business Analytics,https://www.bellevue.edu/degrees/master/business-analytics-ms/,Business,FALSE,"Business, Management, and Leadership",Computer Science,Bellevue University,M1,NE,Bellevue
241,masters,Master of Science in Business Intelligence and Analytics,Business Intelligence,https://gradschool.creighton.edu/programs/masters-degrees/business/business-intelligence-analytics,Business,FALSE,Heider College of Business,Business/Management,Creighton University,M1,NE,Omaha
242,masters,Master of Science in Analytics,Data Science,https://www.creighton.edu/program/analytics-ms,Data,FALSE,College of Professional Studies,Data Science,Creighton University,M1,NE,Omaha
243,certificate,Business Analytics Graduate Certificate,Business Analytics,https://news.unl.edu/newsrooms/unltoday/article/cba-to-offer-business-analytics-program/,Business,FALSE,College of Business Administration,Business/Management,Nebraska College of Technical Agriculture,SF,NE,Curtis
246,masters,Master of Science in Data Analytics,Data Analytics,https://www.snhu.edu/online-degrees/masters/ms-in-data-analytics,Data,FALSE,Graduate,Data Science,Southern New Hampshire University,M1,NH,Manchester
247,masters,MS in Information Technology - Healthcare Informatics,Health Analytics,https://www.snhu.edu/online-degrees/masters/ms-in-information-technology/healthcare-informatics,Health,FALSE,School for Professional Studies,Interdisciplinary,Southern New Hampshire University,M1,NH,Manchester
249,bachelors,Data Analytics,Data Analytics,https://www.snhu.edu/online-degrees/bachelors/bs-in-data-analytics,Data,FALSE,College of Online and Continuing Education,Data Science,Southern New Hampshire University,M1,NH,Manchester
250,masters,MS in Applied Statistics,Applied Statistics,https://www.njit.edu/academics/degree/ms-applied-statistics,Math,FALSE,Department of Mathematical Sciences,Mathematics/Statistics,New Jersey Institute of Technology,R2,NJ,Newark
251,certificate,Graduate Certificate in Data Mining,Data Mining,https://catalog.njit.edu/graduate/computing-sciences/information-systems/data-mining-cert/,Data,FALSE,Information Systems,Information,New Jersey Institute of Technology,R2,NJ,Newark
253,masters,Master of Business And Science Degree in Analytics - Discovery Informatics & Data Sciences,Business Analytics,https://mbs.rutgers.edu/program/analytics-discovery-informatics-data-sciences,Business,TRUE,Division of Continuous Education and Outreach,Other,Rutgers University,M1,NJ,Camden
254,certificate,Post MBA Certificate in Analytics and Information Management,Data Analytics,https://www.business.rutgers.edu/part-time-mba/analytics-information-management,Business,FALSE,Rutgers Business School,Data Science,Rutgers University,M1,NJ,Camden
256,masters,Master of Science in Data Science with a concentration in Business Analytics,Data Science,https://catalogs.saintpeters.edu/graduate/graduatedatascience/,Business,TRUE,Saint Peter's University,Data Science,Saint Peter's University,M1,NJ,Jersey City
257,masters,MS in Business Intelligence and Analytics,Business Intelligence,https://www.stevens.edu/school-business/masters-programs/business-intelligence-analytics,Business,FALSE,Graduate School,Business/Management,Stevens Institute of Technology,R2,NJ,Hoboken
258,certificate,BI&A Graduate Certificate,Business Intelligence,https://www.stevens.edu/school-business/graduate-certificates/business-intelligence-analytics,Business,FALSE,Wesley J. Howe School of Technology Management,Information,Stevens Institute of Technology,R2,NJ,Hoboken
259,masters,Master of Science in Information Systems business intelligence and analytics concentrations,Business Intelligence,https://www.stevens.edu/school-business/masters-programs/information-systems,Business,FALSE,Wesley J. Howe School of Technology Management,Information,Stevens Institute of Technology,R2,NJ,Hoboken
261,masters,Information Systems Data Analytics Track,Data Analytics,https://www.unr.edu/business/degree-programs/information-systems/msis#dataanalyticstrack,Data,FALSE,The College of Business,Data Science,University of Nevada Reno,R2,NV,Reno
262,masters,MS - Masters in Data Science,Data Science,https://datascience.columbia.edu/master-of-science-in-data-science,Data,TRUE,Institute for Data Sciences and Engineering,Data Science,Columbia University,R1,NY,New York
264,masters,"Masters of Science in Computer Science, concentration in Machine Learning",Other,https://www.cs.columbia.edu/education/ms/machineLearning/,Data,FALSE,Fu Foundation School of Engineering and Applied Science,Engineering (general),Columbia University,R1,NY,New York
265,masters,"MS in Healthcare, Policy, and Research: Health Informatics Track",Health Informatics,https://hpr.weill.cornell.edu/graduate-education-clinical-training/masters-track/health-informatics,Health,FALSE,Department of Healthcare Policy & Research,Health Informatics,Cornell University,R1,NY,New York
266,masters,Master of Professional Studies (MPS) in Applied Statistics (Option II: Data Science),Data Science,https://stat.cornell.edu/academics/mps,Math,TRUE,Department of Statistical Science,Data Science,Cornell University,R1,NY,Ithaca
